	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000197043	7085.27401756161	1.51914769628445	0.239754007240154	6.33627656017765	2.35384122395436e-10	1.2858903173704e-08	ANXA6	ENSG00000197043	ANXA6	protein_coding	annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]	5	151100706	151157785	-1
ENSG00000169302	802.371536920563	-1.48848964934164	0.235650851302677	-6.31650444338849	2.67545759653692e-10	1.45788732424964e-08	STK32A	ENSG00000169302	STK32A	protein_coding	serine/threonine kinase 32A [Source:HGNC Symbol;Acc:HGNC:28317]	5	147234963	147387855	1
ENSG00000104936	2088.60584763	-1.72058025017333	0.27251024643547	-6.31381855427137	2.72233101300162e-10	1.47595598800622e-08	DMPK	ENSG00000104936	DMPK	protein_coding	DM1 protein kinase [Source:HGNC Symbol;Acc:HGNC:2933]	19	45769717	45782552	-1
ENSG00000173193	9579.54394396563	-1.22347386517913	0.193772581631285	-6.31396792507615	2.71970330429943e-10	1.47595598800622e-08	PARP14	ENSG00000173193	PARP14	protein_coding	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	3	122680839	122730840	1
ENSG00000108984	1222.22669521187	1.67910406553204	0.266193542914339	6.30783168948758	2.82971687866784e-10	1.53032226372981e-08	MAP2K6	ENSG00000108984	MAP2K6	protein_coding	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	17	69414697	69553865	1
ENSG00000163328	3108.74038176764	-1.24378832384171	0.197225699971843	-6.30642114095313	2.85561368474713e-10	1.54045686592725e-08	GPR155	ENSG00000163328	GPR155	protein_coding	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]	2	174431571	174487094	-1
ENSG00000137393	139.108218639551	-2.61184304515156	0.414427638224512	-6.30228972261888	2.93280285746331e-10	1.57814121760101e-08	RNF144B	ENSG00000137393	RNF144B	protein_coding	ring finger protein 144B [Source:HGNC Symbol;Acc:HGNC:21578]	6	18387350	18468874	1
ENSG00000172061	893.681359181478	-4.31104127465428	0.684163293072354	-6.30118762334471	2.95373578035078e-10	1.58544161935836e-08	LRRC15	ENSG00000172061	LRRC15	protein_coding	leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]	3	194355247	194369743	-1
ENSG00000112293	36.66973187371	4.16509860349099	0.661528258768659	6.29617638896293	3.0507720481978e-10	1.63345317326889e-08	GPLD1	ENSG00000112293	GPLD1	protein_coding	glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459]	6	24424565	24495205	-1
ENSG00000114631	279.551787919055	1.71024335761904	0.271742394696693	6.29361995403012	3.10146628766209e-10	1.65647544356424e-08	PODXL2	ENSG00000114631	PODXL2	protein_coding	podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936]	3	127629185	127672802	1
ENSG00000184979	484.955171515387	-1.60845802723531	0.255666541185832	-6.29123396348602	3.14952217134531e-10	1.67797809940684e-08	USP18	ENSG00000184979	USP18	protein_coding	ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]	22	18149899	18177397	1
ENSG00000262074	507.105626104115	-1.83381068596884	0.291899100657277	-6.28234441914895	3.33504965739361e-10	1.77243478582074e-08	SNORD3B-2	ENSG00000262074	SNORD3B-2	snoRNA	small nucleolar RNA, C/D box 3B-2 [Source:HGNC Symbol;Acc:HGNC:33190]	17	19063346	19064136	-1
ENSG00000131797	87.2198382429966	2.69187283597402	0.428932734059089	6.2757458739514	3.47962120342644e-10	1.84471346755051e-08	CLUHP3	ENSG00000131797	CLUHP3	transcribed_unprocessed_pseudogene	clustered mitochondria homolog pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:28447]	16	31700590	31711986	1
ENSG00000118257	46845.2301445244	-1.27907246510287	0.204141700091558	-6.26561091893132	3.71366544134297e-10	1.96395417590826e-08	NRP2	ENSG00000118257	NRP2	protein_coding	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]	2	205681990	205798133	1
ENSG00000134369	1442.74944534024	-1.66435692952195	0.266049797284308	-6.25580980143869	3.95458467766915e-10	2.08623726966056e-08	NAV1	ENSG00000134369	NAV1	protein_coding	neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]	1	201622885	201826969	1
ENSG00000287080	3617.35563365157	-1.65029696291245	0.263871069862186	-6.25417922387008	3.9961189909992e-10	2.10299425824613e-08	NA	ENSG00000287080	HIST1H3C	protein_coding	histone cluster 1 H3 family member c [Source:HGNC Symbol;Acc:HGNC:4768]	6	26045411	26045869	1
ENSG00000272455	233.129024574027	1.69833123843695	0.27200768268177	6.24368849325438	4.27370725041848e-10	2.2435920697075e-08	NA	ENSG00000272455	AL391244.2	lncRNA	novel transcript	1	1409096	1410618	1
ENSG00000079102	742.146476258319	2.12881482669851	0.341308094033032	6.23722338824019	4.45405731012479e-10	2.32692061997879e-08	RUNX1T1	ENSG00000079102	RUNX1T1	protein_coding	RUNX1 translocation partner 1 [Source:HGNC Symbol;Acc:HGNC:1535]	8	91954967	92103286	-1
ENSG00000155961	316.713339326834	1.64086680931948	0.263075888737739	6.23723754081951	4.45365451239058e-10	2.32692061997879e-08	RAB39B	ENSG00000155961	RAB39B	protein_coding	RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]	X	155258235	155264491	-1
ENSG00000117569	1820.05838687584	1.65274254847592	0.26503121636422	6.2360297445288	4.48815797677665e-10	2.33340850947199e-08	PTBP2	ENSG00000117569	PTBP2	protein_coding	polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]	1	96721665	96823738	1
ENSG00000182272	75.5019572323758	2.86780488739967	0.45986365937332	6.23620681683736	4.48308322854288e-10	2.33340850947199e-08	B4GALNT4	ENSG00000182272	B4GALNT4	protein_coding	beta-1,4-N-acetyl-galactosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:26315]	11	369499	382117	1
ENSG00000147202	1003.72042616501	1.39735580478348	0.224093631683504	6.23558908964007	4.5008111377789e-10	2.33434840794104e-08	DIAPH2	ENSG00000147202	DIAPH2	protein_coding	diaphanous related formin 2 [Source:HGNC Symbol;Acc:HGNC:2877]	X	96684663	97604997	1
ENSG00000213190	938.129647860822	1.79476577857403	0.28850734675837	6.22086681236988	4.94415733295975e-10	2.55812602006312e-08	MLLT11	ENSG00000213190	MLLT11	protein_coding	MLLT11 transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]	1	151057758	151068497	1
ENSG00000171130	7037.26767614012	-1.80693472258184	0.290755094800366	-6.21462789438819	5.14464171470785e-10	2.65547405916959e-08	ATP6V0E2	ENSG00000171130	ATP6V0E2	protein_coding	ATPase H+ transporting V0 subunit e2 [Source:HGNC Symbol;Acc:HGNC:21723]	7	149872968	149891204	1
ENSG00000064300	448.583225444729	2.52759800583229	0.407795945852294	6.19819307067805	5.71150532807999e-10	2.94101532731085e-08	NGFR	ENSG00000064300	NGFR	protein_coding	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	17	49495293	49515008	1
ENSG00000135697	91.2036020207432	-2.5237683335975	0.407217897474868	-6.19758696571841	5.73353604501704e-10	2.94531336116818e-08	BCO1	ENSG00000135697	BCO1	protein_coding	beta-carotene oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:13815]	16	81238689	81291142	1
ENSG00000216490	355.480652664509	-2.26232865716521	0.366288377500896	-6.1763593827371	6.55965789143535e-10	3.36166848702987e-08	IFI30	ENSG00000216490	IFI30	protein_coding	IFI30 lysosomal thiol reductase [Source:HGNC Symbol;Acc:HGNC:5398]	19	18173162	18178117	1
ENSG00000183087	355.983154420405	-1.8120285853938	0.293619362402481	-6.17135249721696	6.77082796229638e-10	3.46164610594934e-08	GAS6	ENSG00000183087	GAS6	protein_coding	growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168]	13	113820549	113864076	-1
ENSG00000105825	847.666142385448	-1.45128822513028	0.235346520077705	-6.16660159092688	6.97732600618967e-10	3.55876694211437e-08	TFPI2	ENSG00000105825	TFPI2	protein_coding	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	7	93885396	93890753	-1
ENSG00000176641	259.462439506495	1.99426277562327	0.323732650658896	6.16021513914128	7.26461824054147e-10	3.69654002386323e-08	RNF152	ENSG00000176641	RNF152	protein_coding	ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811]	18	61808067	61894247	-1
ENSG00000141384	605.216714766451	1.50012593006598	0.24356675852238	6.15899287393168	7.32090205376274e-10	3.71639376899031e-08	TAF4B	ENSG00000141384	TAF4B	protein_coding	TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]	18	26225936	26391685	1
ENSG00000256514	27.8567024634222	-8.14485653629272	1.32580412547405	-6.14333322682976	8.08075099384059e-10	4.09247257391588e-08	NA	ENSG00000256514	AP003419.1	protein_coding	novel protein	11	67351572	67373584	-1
ENSG00000213030	27.8046883556659	8.33759195915131	1.35745142375936	6.1420923159526	8.14414995821383e-10	4.11489867841771e-08	CGB8	ENSG00000213030	CGB8	protein_coding	chorionic gonadotropin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:16453]	19	49047638	49049106	-1
ENSG00000129226	128.889126195114	-2.16427874563873	0.353047737075431	-6.13027225033965	8.77288189637069e-10	4.41185770881969e-08	CD68	ENSG00000129226	CD68	protein_coding	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]	17	7579491	7582111	1
ENSG00000164128	70.8205972235066	-3.54356303938472	0.578020092374037	-6.13051879361258	8.75929688213843e-10	4.41185770881969e-08	NPY1R	ENSG00000164128	NPY1R	protein_coding	neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]	4	163323962	163344832	-1
ENSG00000166482	166.922913845843	2.39279549039978	0.390715264406985	6.1241413079458	9.11739558512254e-10	4.57442476862885e-08	MFAP4	ENSG00000166482	MFAP4	protein_coding	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	17	19383442	19387240	-1
ENSG00000116254	109.069497001793	3.33095662609561	0.544271967317698	6.12002238974635	9.35622100841484e-10	4.68333258104932e-08	CHD5	ENSG00000116254	CHD5	protein_coding	chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816]	1	6101787	6180321	-1
ENSG00000137767	4530.99432003145	-1.32454261570395	0.216829891184374	-6.10867168022359	1.00463753922483e-09	5.01712723765087e-08	SQOR	ENSG00000137767	SQOR	protein_coding	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]	15	45631148	45691281	1
ENSG00000143816	565.446205220185	-1.56046956594637	0.255670878579507	-6.10343099932322	1.03815397560028e-09	5.17250605806026e-08	WNT9A	ENSG00000143816	WNT9A	protein_coding	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	1	227918656	227947932	-1
ENSG00000197892	5534.46632459045	-1.19398156587525	0.195832140498087	-6.09696428195308	1.08101661507664e-09	5.37362624085672e-08	KIF13B	ENSG00000197892	KIF13B	protein_coding	kinesin family member 13B [Source:HGNC Symbol;Acc:HGNC:14405]	8	29067278	29263124	-1
ENSG00000214285	98.4301174536943	2.37306480567342	0.389544310513479	6.09189953909315	1.11578701074842e-09	5.53368654823708e-08	NPS	ENSG00000214285	NPS	protein_coding	neuropeptide S [Source:HGNC Symbol;Acc:HGNC:33940]	10	127549369	127552639	1
ENSG00000115415	10993.7512292983	-1.40622546262223	0.230981215284203	-6.08805119018871	1.14293331686286e-09	5.65528660049567e-08	STAT1	ENSG00000115415	STAT1	protein_coding	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	2	190964358	191020960	-1
ENSG00000242265	10775.1569080717	1.11596271126811	0.183328169652974	6.08724078454796	1.14873146321308e-09	5.67093945279777e-08	PEG10	ENSG00000242265	PEG10	protein_coding	paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]	7	94656325	94669695	1
ENSG00000152256	1653.16830173733	1.54625183115267	0.254067417553999	6.08599026998033	1.15773473159883e-09	5.7023071768726e-08	PDK1	ENSG00000152256	PDK1	protein_coding	pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]	2	172555373	172608669	1
ENSG00000288002	202.142447875038	-1.97129593686083	0.324124805820159	-6.08190395015494	1.18763711198923e-09	5.83623315033247e-08	NA	ENSG00000288002	AC091912.3	lncRNA	novel transcript	5	8207019	8366437	-1
ENSG00000224865	132.167678211358	2.68822980128587	0.442076630926463	6.08091360914539	1.19499669769453e-09	5.85902253329775e-08	LOC101928782	ENSG00000224865	AC009518.1	lncRNA	novel transcript	7	131897289	131948953	1
ENSG00000123191	233.859519163307	2.05482767422982	0.338277885584054	6.07437778760518	1.24469386241544e-09	6.07500922780722e-08	ATP7B	ENSG00000123191	ATP7B	protein_coding	ATPase copper transporting beta [Source:HGNC Symbol;Acc:HGNC:870]	13	51930436	52012125	-1
ENSG00000141574	373.142831854706	-2.2740138823839	0.374357991086636	-6.07443659953189	1.24423780998479e-09	6.07500922780722e-08	SECTM1	ENSG00000141574	SECTM1	protein_coding	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	17	82321024	82334074	-1
ENSG00000136490	183.988280548149	1.95311264288272	0.321579844626816	6.07349209074111	1.25158166639197e-09	6.09480628674676e-08	LIMD2	ENSG00000136490	LIMD2	protein_coding	LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28142]	17	63695888	63701172	-1
ENSG00000171451	5542.37492351625	-1.23675797888624	0.203802057775422	-6.06842733771157	1.29168832050976e-09	6.27591408818332e-08	DSEL	ENSG00000171451	DSEL	protein_coding	dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]	18	67506587	67516720	-1
ENSG00000132205	12146.9875792373	-1.90357095253509	0.314556881798564	-6.05159531608691	1.43418385140536e-09	6.95256153550653e-08	EMILIN2	ENSG00000132205	EMILIN2	protein_coding	elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]	18	2847006	2916003	1
ENSG00000124126	3542.01152708996	-1.56483093936314	0.258707256280931	-6.04865500047622	1.46060056816971e-09	7.06471160208647e-08	PREX1	ENSG00000124126	PREX1	protein_coding	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]	20	48624252	48827999	-1
ENSG00000133216	3076.70174967987	-1.39777369013644	0.231208418287739	-6.04551382898571	1.48934574422592e-09	7.18759591899521e-08	EPHB2	ENSG00000133216	EPHB2	protein_coding	EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]	1	22710839	22921500	1
ENSG00000034053	127.397235151414	2.37238873249418	0.393031724156861	6.03612529645913	1.5785869905502e-09	7.58530363028619e-08	APBA2	ENSG00000034053	APBA2	protein_coding	amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]	15	28884483	29118315	1
ENSG00000233901	79.129408098541	2.47220476420918	0.409569665881383	6.03610318378698	1.5788032086825e-09	7.58530363028619e-08	LINC01503	ENSG00000233901	LINC01503	lncRNA	long intergenic non-protein coding RNA 1503 [Source:HGNC Symbol;Acc:HGNC:51184]	9	129332300	129359541	1
ENSG00000196376	1405.36591534219	-1.30127710119666	0.21568836926489	-6.03313523873205	1.60808725236267e-09	7.7087906503016e-08	SLC35F1	ENSG00000196376	SLC35F1	protein_coding	solute carrier family 35 member F1 [Source:HGNC Symbol;Acc:HGNC:21483]	6	117907264	118317676	1
ENSG00000107159	97.6688945260324	3.01396836290177	0.499857542031134	6.0296546705182	1.64310396153943e-09	7.85914881514993e-08	CA9	ENSG00000107159	CA9	protein_coding	carbonic anhydrase 9 [Source:HGNC Symbol;Acc:HGNC:1383]	9	35673918	35681159	1
ENSG00000204516	406.857225306123	-1.79941107657615	0.298993384849123	-6.01823039491045	1.76334099654104e-09	8.41555468060961e-08	MICB	ENSG00000204516	MICB	protein_coding	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:HGNC:7091]	6	31494881	31511124	1
ENSG00000128052	4701.61853354272	1.36673547188068	0.227208483503364	6.0153364469793	1.7951346609291e-09	8.5483359384597e-08	KDR	ENSG00000128052	KDR	protein_coding	kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]	4	55078481	55125595	-1
ENSG00000138829	1518.52766115323	1.20430127261533	0.20054181442464	6.00523774091952	1.91051749107633e-09	9.077699443251e-08	FBN2	ENSG00000138829	FBN2	protein_coding	fibrillin 2 [Source:HGNC Symbol;Acc:HGNC:3604]	5	128257909	128659185	-1
ENSG00000110446	356.325160822718	-2.13320905153605	0.355310702314182	-6.00378496240672	1.92769974700733e-09	9.13368451753894e-08	SLC15A3	ENSG00000110446	SLC15A3	protein_coding	solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]	11	60937084	60952530	-1
ENSG00000172296	409.184634941224	-1.66210963745157	0.276855608733594	-6.00352524933291	1.93078724004842e-09	9.13368451753894e-08	SPTLC3	ENSG00000172296	SPTLC3	protein_coding	serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]	20	13008972	13169103	1
ENSG00000142875	3066.11677787041	1.31280979578086	0.218864152427115	5.99828606568195	1.99411006611116e-09	9.41254935591593e-08	PRKACB	ENSG00000142875	PRKACB	protein_coding	protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381]	1	84078062	84238498	1
ENSG00000186350	692.352235393165	-1.34105280530797	0.223728475051713	-5.99410872933361	2.04604450280943e-09	9.63655620973091e-08	RXRA	ENSG00000186350	RXRA	protein_coding	retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477]	9	134317098	134440585	1
ENSG00000168685	74.5573698177377	2.89891159188263	0.485431194242208	5.97182798770902	2.34609824977152e-09	1.10256372768739e-07	IL7R	ENSG00000168685	IL7R	protein_coding	interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]	5	35852695	35879603	1
ENSG00000136205	1348.10150772971	-1.41672747748175	0.237393709216534	-5.96783917382374	2.4041616122998e-09	1.12738942359784e-07	TNS3	ENSG00000136205	TNS3	protein_coding	tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616]	7	47275154	47582558	-1
ENSG00000177425	1764.56962875628	1.25676460175617	0.210944405070991	5.95780011957759	2.55655929350139e-09	1.19624743985487e-07	PAWR	ENSG00000177425	PAWR	protein_coding	pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]	12	79574979	79690964	-1
ENSG00000163710	520.363225407537	1.80383874393539	0.303088357062857	5.95152767138889	2.6565109522144e-09	1.24031977734192e-07	PCOLCE2	ENSG00000163710	PCOLCE2	protein_coding	procollagen C-endopeptidase enhancer 2 [Source:HGNC Symbol;Acc:HGNC:8739]	3	142815922	142889206	-1
ENSG00000006453	162.468446490686	2.00427845331325	0.336865514635133	5.94978816838564	2.6848974449757e-09	1.25086001310946e-07	BAIAP2L1	ENSG00000006453	BAIAP2L1	protein_coding	BAI1 associated protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	7	98291650	98401090	-1
ENSG00000156113	1354.41441921753	-1.78796988550017	0.300659653785669	-5.94682346961911	2.73395977095616e-09	1.2709665250553e-07	KCNMA1	ENSG00000156113	KCNMA1	protein_coding	potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]	10	76869601	77638369	-1
ENSG00000159176	810.512109803756	-1.85599351409195	0.312512902002824	-5.93893404783392	2.86881237518016e-09	1.33078270610728e-07	CSRP1	ENSG00000159176	CSRP1	protein_coding	cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]	1	201483530	201509456	-1
ENSG00000139044	1815.28490551067	1.14254669673302	0.192524000983001	5.93456759105015	2.9462094060017e-09	1.36374647859743e-07	B4GALNT3	ENSG00000139044	B4GALNT3	protein_coding	beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]	12	460364	563509	1
ENSG00000188211	224.527504887174	1.84811753374848	0.311714433656804	5.9288801999565	3.05007503212206e-09	1.40879431312007e-07	NCR3LG1	ENSG00000188211	NCR3LG1	protein_coding	natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]	11	17351726	17377341	1
ENSG00000120885	5075.78734048182	-1.62455229905383	0.274176672764019	-5.92520247137166	3.11912839292332e-09	1.43760427257562e-07	CLU	ENSG00000120885	CLU	protein_coding	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	8	27596917	27615031	-1
ENSG00000128602	431.343008908635	2.14107930728454	0.361559743188648	5.92178567337737	3.18464501657362e-09	1.46466451574211e-07	SMO	ENSG00000128602	SMO	protein_coding	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]	7	129188633	129213545	1
ENSG00000172059	605.984921556775	-1.4229691979305	0.240336459244616	-5.92073796211749	3.2050017821538e-09	1.47088397354112e-07	KLF11	ENSG00000172059	KLF11	protein_coding	Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]	2	10042849	10054836	1
