	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000232882	16.1488789191514	7.47305624734718	1.54017150224137	4.85209357300264	1.22164955452122e-06	8.04301803539465e-05	NA	ENSG00000232882	PHKA1P1	processed_pseudogene	phosphorylase kinase regulatory subunit alpha 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:33919]	1	90892992	90893612	-1
ENSG00000166033	7824.28234870743	-0.856561907548789	0.176672773572425	-4.84829603468953	1.24526476383111e-06	8.09553176991674e-05	HTRA1	ENSG00000166033	HTRA1	protein_coding	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]	10	122458551	122514907	1
ENSG00000261857	394.850518013258	-1.75164372430627	0.362214733857392	-4.83592620778345	1.32527082876511e-06	8.58553073963634e-05	MIA	ENSG00000261857	MIA	protein_coding	MIA SH3 domain containing [Source:HGNC Symbol;Acc:HGNC:7076]	19	40771648	40777490	1
ENSG00000120693	115.587290644156	2.07613099083807	0.429500073237345	4.83383151762766	1.339299485302e-06	8.64618148560118e-05	SMAD9	ENSG00000120693	SMAD9	protein_coding	SMAD family member 9 [Source:HGNC Symbol;Acc:HGNC:6774]	13	36844831	36920765	-1
ENSG00000048740	3039.74992994472	0.923295953292406	0.191189305688119	4.82922384162297	1.37066260656587e-06	8.72702294654722e-05	CELF2	ENSG00000048740	CELF2	protein_coding	CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]	10	10798397	11336675	1
ENSG00000196074	221.345798426377	-1.83110239407447	0.379040085597724	-4.83089378577712	1.3592150316107e-06	8.72702294654722e-05	SYCP2	ENSG00000196074	SYCP2	protein_coding	synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]	20	59863564	59933655	-1
ENSG00000197959	286.426163601781	1.80336407787749	0.373399381070432	4.82958507512184	1.36817849544693e-06	8.72702294654722e-05	DNM3	ENSG00000197959	DNM3	protein_coding	dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125]	1	171841498	172418466	1
ENSG00000206120	47.6298662120146	2.73476663857534	0.566188507477583	4.83013449135334	1.36440859813989e-06	8.72702294654722e-05	NA	ENSG00000206120	EGFEM1P	transcribed_unitary_pseudogene	EGF like and EMI domain containing 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:25149]	3	168249522	168830599	1
ENSG00000188153	139.245415763015	2.10070941516294	0.435161305744569	4.82742695049272	1.38308396150434e-06	8.76349457541207e-05	COL4A5	ENSG00000188153	COL4A5	protein_coding	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	X	108439844	108697545	1
ENSG00000277194	95.6669386148592	2.2915438829137	0.474731756662692	4.8270288447164	1.3858505562369e-06	8.76349457541207e-05	SNORD22	ENSG00000277194	SNORD22	snoRNA	small nucleolar RNA, C/D box 22 [Source:HGNC Symbol;Acc:HGNC:10145]	11	62852910	62853035	-1
ENSG00000137872	3462.13005156447	-0.914522789517913	0.189630756467719	-4.82265011516521	1.41663340343204e-06	8.92768153020026e-05	SEMA6D	ENSG00000137872	SEMA6D	protein_coding	semaphorin 6D [Source:HGNC Symbol;Acc:HGNC:16770]	15	47184101	47774223	1
ENSG00000162496	165.032954675722	2.59382896543328	0.53836712587445	4.8179557048923	1.45036557565759e-06	9.10927911382506e-05	DHRS3	ENSG00000162496	DHRS3	protein_coding	dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]	1	12567910	12618210	-1
ENSG00000133943	938.556298348645	-0.968723170506896	0.201312971622657	-4.81202558731625	1.49408219301561e-06	9.35214691628152e-05	DGLUCY	ENSG00000133943	DGLUCY	protein_coding	D-glutamate cyclase [Source:HGNC Symbol;Acc:HGNC:20498]	14	91060333	91225632	1
ENSG00000183801	2626.18599402357	-1.30004983111924	0.270421413958263	-4.807495871314	1.52832574337576e-06	9.53428261726129e-05	OLFML1	ENSG00000183801	OLFML1	protein_coding	olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473]	11	7485388	7511377	1
ENSG00000164236	58.0938777440046	2.37927839838819	0.498046034650767	4.77722586438531	1.77730103976401e-06	0.00011050279753271	ANKRD33B	ENSG00000164236	ANKRD33B	protein_coding	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	5	10564070	10657816	1
ENSG00000160712	131.204423814825	-2.29494232301107	0.480666890438814	-4.77449636881781	1.80157533766526e-06	0.000111637163520092	IL6R	ENSG00000160712	IL6R	protein_coding	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]	1	154405193	154469450	1
ENSG00000165071	2222.03702494482	-0.874574688642978	0.183202092034498	-4.77382479059403	1.80759655958698e-06	0.000111637163520092	TMEM71	ENSG00000165071	TMEM71	protein_coding	transmembrane protein 71 [Source:HGNC Symbol;Acc:HGNC:26572]	8	132685007	132760712	-1
ENSG00000073921	8458.10062087468	-0.838377858142591	0.17597189952834	-4.76427122960944	1.89537416422168e-06	0.000116669410347838	PICALM	ENSG00000073921	PICALM	protein_coding	phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]	11	85957175	86069882	-1
ENSG00000038427	24361.5189022438	1.15593408319254	0.242764354254751	4.76154782583746	1.92113756233824e-06	0.000117863697864248	VCAN	ENSG00000038427	VCAN	protein_coding	versican [Source:HGNC Symbol;Acc:HGNC:2464]	5	83471618	83582303	1
ENSG00000178162	1252.77729587628	-1.00362564323641	0.210904336540362	-4.75867713153609	1.94865844689137e-06	0.000119157569980209	NA	ENSG00000178162	FAR2P2	transcribed_unprocessed_pseudogene	fatty acyl-CoA reductase 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49279]	2	130416755	130431363	-1
ENSG00000266173	489.815026405326	1.40611377086938	0.295884702877071	4.75223543899654	2.01179915243913e-06	0.000122613864132869	STRADA	ENSG00000266173	STRADA	protein_coding	STE20 related adaptor alpha [Source:HGNC Symbol;Acc:HGNC:30172]	17	63682336	63741986	-1
ENSG00000091622	240.127467945451	-1.98708917971114	0.418270900237427	-4.75072298499175	2.02690644247646e-06	0.000123129582184275	PITPNM3	ENSG00000091622	PITPNM3	protein_coding	PITPNM family member 3 [Source:HGNC Symbol;Acc:HGNC:21043]	17	6451263	6556555	-1
ENSG00000153815	435.816509625368	1.37816566696551	0.290232097120234	4.74849501705728	2.04935936450371e-06	0.000124086700344852	CMIP	ENSG00000153815	CMIP	protein_coding	c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]	16	81445170	81711762	1
ENSG00000081177	2606.45100583134	-0.850988170488999	0.179360319971026	-4.74457321790275	2.08946394100047e-06	0.000126102892178686	EXD2	ENSG00000081177	EXD2	protein_coding	exonuclease 3'-5' domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20217]	14	69191511	69244020	1
ENSG00000268447	12.6286310825704	7.11058072315887	1.49922378364616	4.74284146284402	2.10741192157467e-06	0.000126773143126414	SSX2B	ENSG00000268447	SSX2B	protein_coding	SSX family member 2B [Source:HGNC Symbol;Acc:HGNC:22263]	X	52751132	52790305	1
ENSG00000107736	27.1153273430013	3.42766109784009	0.723720669191223	4.73616582164303	2.17799404692394e-06	0.000130595060522352	CDH23	ENSG00000107736	CDH23	protein_coding	cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]	10	71396934	71815947	1
ENSG00000154734	1159.94413812931	-1.24466937606328	0.263540271377408	-4.72288113523577	2.32526765524028e-06	0.000138975997149329	ADAMTS1	ENSG00000154734	ADAMTS1	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]	21	26835755	26845409	-1
ENSG00000153132	51.200095421406	2.33948130197751	0.495450544079016	4.72192700146557	2.33620538790764e-06	0.000139180750569623	CLGN	ENSG00000153132	CLGN	protein_coding	calmegin [Source:HGNC Symbol;Acc:HGNC:2060]	4	140388453	140427661	-1
ENSG00000132386	126.168615458897	2.12151009026161	0.449498243723988	4.71972943138863	2.36158550824022e-06	0.000140241847104727	SERPINF1	ENSG00000132386	SERPINF1	protein_coding	serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]	17	1762029	1777565	1
ENSG00000066117	1341.09362723165	0.994073354045914	0.21084990428547	4.71460187480113	2.42183811479979e-06	0.000143360436393005	SMARCD1	ENSG00000066117	SMARCD1	protein_coding	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:HGNC Symbol;Acc:HGNC:11106]	12	50084972	50100712	1
ENSG00000117707	245.136717451558	1.33351218306894	0.283196697782353	4.7087843661715	2.49198526412921e-06	0.000147043003101229	PROX1	ENSG00000117707	PROX1	protein_coding	prospero homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9459]	1	213983181	214041502	1
ENSG00000199352	837.258349925421	3.10869692100305	0.660403793915821	4.70726690192108	2.51060103720354e-06	0.000147203848156036	RNA5S1	ENSG00000199352	RNA5S1	rRNA	RNA, 5S ribosomal 1 [Source:HGNC Symbol;Acc:HGNC:34362]	1	228610268	228610386	-1
ENSG00000255571	124.67742187003	2.14747356724168	0.456149875225381	4.70782451969459	2.50374489704158e-06	0.000147203848156036	MIR9-3HG	ENSG00000255571	MIR9-3HG	lncRNA	MIR9-3 host gene [Source:HGNC Symbol;Acc:HGNC:27388]	15	89361579	89398487	1
ENSG00000128595	35575.0516589741	-0.847906555491982	0.180504652102044	-4.69742217509517	2.63465520961838e-06	0.000153990194712332	CALU	ENSG00000128595	CALU	protein_coding	calumenin [Source:HGNC Symbol;Acc:HGNC:1458]	7	128739292	128773400	1
ENSG00000125740	57.9601789725906	4.17471672287354	0.889351197871073	4.69411491530788	2.67763489931882e-06	0.000156010123945218	FOSB	ENSG00000125740	FOSB	protein_coding	FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]	19	45467995	45475179	1
ENSG00000090530	245.796503216753	1.8284843673893	0.39024613281629	4.68546441240474	2.79325832452942e-06	0.000162236646510599	P3H2	ENSG00000090530	P3H2	protein_coding	prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]	3	189956728	190122437	-1
ENSG00000111885	130.316794400681	1.65601280045488	0.353489852777731	4.68475343052111	2.80297155103483e-06	0.000162292052804917	MAN1A1	ENSG00000111885	MAN1A1	protein_coding	mannosidase alpha class 1A member 1 [Source:HGNC Symbol;Acc:HGNC:6821]	6	119177205	119349761	-1
ENSG00000139910	5367.31041506549	1.11911454061634	0.239024790513367	4.68200197231739	2.84086747232666e-06	0.000163973808496163	NOVA1	ENSG00000139910	NOVA1	protein_coding	NOVA alternative splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:7886]	14	26443090	26598033	-1
ENSG00000138650	1853.37124841733	-1.01307064497094	0.216513237271431	-4.67902405293078	2.88243630883342e-06	0.000165856459410141	PCDH10	ENSG00000138650	PCDH10	protein_coding	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	4	133149294	133208606	1
ENSG00000162817	60.7833106526005	2.38854114596405	0.512158769458097	4.66367323650693	3.10614466296594e-06	0.000178175381781526	C1orf115	ENSG00000162817	C1orf115	protein_coding	chromosome 1 open reading frame 115 [Source:HGNC Symbol;Acc:HGNC:25873]	1	220690363	220699153	1
ENSG00000105323	4082.85741800025	0.941559592807327	0.201983600643274	4.66156455181838	3.13814607265261e-06	0.000179455464302801	HNRNPUL1	ENSG00000105323	HNRNPUL1	protein_coding	heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011]	19	41262496	41307598	1
ENSG00000099204	3684.48547994519	-0.901121195102927	0.193366640719781	-4.66016884685294	3.15950097501338e-06	0.000179617013745323	ABLIM1	ENSG00000099204	ABLIM1	protein_coding	actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]	10	114431113	114768061	-1
ENSG00000182481	3826.17472683268	1.2597151258118	0.270318584857617	4.66011290520524	3.16035980575213e-06	0.000179617013745323	KPNA2	ENSG00000182481	KPNA2	protein_coding	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	17	68035708	68046854	1
ENSG00000279965	470.978617525525	-1.48408612011662	0.318514402010213	-4.65940036227633	3.17131855968831e-06	0.000179688655271881	NA	ENSG00000279965	AL390755.2	TEC	TEC	13	110123208	110125234	1
ENSG00000130726	2576.8737283098	1.28887550922591	0.277024589179762	4.65256717117468	3.27827897328292e-06	0.000185182782978615	TRIM28	ENSG00000130726	TRIM28	protein_coding	tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]	19	58544064	58550722	1
ENSG00000256463	412.111435214093	1.31442888847586	0.282602003084879	4.65116621300477	3.30063163580178e-06	0.000185878732365153	SALL3	ENSG00000256463	SALL3	protein_coding	spalt like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10527]	18	78980275	79002677	1
ENSG00000102265	2191.03525343448	-0.885701907570192	0.190658859314062	-4.64547994652177	3.39286732305625e-06	0.000188950157369133	TIMP1	ENSG00000102265	TIMP1	protein_coding	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	X	47582408	47586789	1
ENSG00000153012	261.501535956045	1.21781884642443	0.262088550128327	4.64659309164078	3.37461883830852e-06	0.000188950157369133	LGI2	ENSG00000153012	LGI2	protein_coding	leucine rich repeat LGI family member 2 [Source:HGNC Symbol;Acc:HGNC:18710]	4	24998847	25030946	-1
ENSG00000164111	25517.6497040965	-0.840013916845412	0.180799856473152	-4.64609836109106	3.38271761562896e-06	0.000188950157369133	ANXA5	ENSG00000164111	ANXA5	protein_coding	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	4	121667946	121696995	-1
ENSG00000188636	1794.10248735381	0.889472449869034	0.191503797544302	4.64467264500728	3.40616108383477e-06	0.000188950157369133	RTL6	ENSG00000188636	RTL6	protein_coding	retrotransposon Gag like 6 [Source:HGNC Symbol;Acc:HGNC:13343]	22	44492583	44498233	-1
ENSG00000210144	22.6307520114306	4.02657238055596	0.866909165245881	4.64474542660292	3.40496055034434e-06	0.000188950157369133	NA	ENSG00000210144	MT-TY	Mt_tRNA	mitochondrially encoded tRNA-Tyr (UAU/C) [Source:HGNC Symbol;Acc:HGNC:7502]	MT	5826	5891	-1
ENSG00000130592	296.469688271503	-1.49571017948899	0.322122619429144	-4.64329447630734	3.42897075833117e-06	0.000189647672269731	LSP1	ENSG00000130592	LSP1	protein_coding	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	11	1852970	1892267	1
ENSG00000167900	300.339913078661	1.57411264852353	0.339481716670989	4.63681126618401	3.53825209344912e-06	0.00019510932972448	TK1	ENSG00000167900	TK1	protein_coding	thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]	17	78174091	78187233	-1
ENSG00000196507	985.224367295074	-0.974743434742968	0.210958838771918	-4.62053849185637	3.82745322513162e-06	0.000210430425386465	TCEAL3	ENSG00000196507	TCEAL3	protein_coding	transcription elongation factor A like 3 [Source:HGNC Symbol;Acc:HGNC:28247]	X	103607451	103629690	1
ENSG00000154380	5417.91170992661	1.12061148612805	0.242560815968316	4.61991967521427	3.83888635044628e-06	0.000210434574855233	ENAH	ENSG00000154380	ENAH	protein_coding	ENAH actin regulator [Source:HGNC Symbol;Acc:HGNC:18271]	1	225486835	225653142	-1
ENSG00000087245	1454.47699152406	1.2579379699092	0.272614425828101	4.61434851104469	3.94330266192127e-06	0.000215520683540051	MMP2	ENSG00000087245	MMP2	protein_coding	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	16	55389700	55506691	1
ENSG00000166394	1089.80534020712	0.950628830197006	0.206100669928385	4.61244900624207	3.97952193648236e-06	0.000216860536585721	CYB5R2	ENSG00000166394	CYB5R2	protein_coding	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	11	7665100	7677222	-1
ENSG00000165821	519.07713028601	1.52823742393637	0.332271258097834	4.59936689283668	4.23776861211727e-06	0.000230256237083017	SALL2	ENSG00000165821	SALL2	protein_coding	spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]	14	21521080	21537216	-1
ENSG00000126458	439.399572319966	-1.35019734339453	0.294597171342712	-4.58319860045026	4.57916742801732e-06	0.000247044038952578	RRAS	ENSG00000126458	RRAS	protein_coding	RAS related [Source:HGNC Symbol;Acc:HGNC:10447]	19	49635292	49640143	-1
ENSG00000145362	11664.9167604329	-1.11544054023282	0.243394344926388	-4.58285314956751	4.5867416558553e-06	0.000247044038952578	ANK2	ENSG00000145362	ANK2	protein_coding	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]	4	112818109	113383740	1
ENSG00000160326	208.633136109396	-1.52923198936285	0.333622323065387	-4.58372202229147	4.56771390167045e-06	0.000247044038952578	SLC2A6	ENSG00000160326	SLC2A6	protein_coding	solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]	9	133471094	133479127	-1
ENSG00000277693	24.2101166756853	4.336354856288	0.946640805212285	4.58078167813142	4.63241233813463e-06	0.000248780683481039	NA	ENSG00000277693	AP003900.1	lncRNA	novel transcript	21	10328411	10342737	-1
ENSG00000110427	67.2363440273646	2.06423730861528	0.450762285123007	4.5794366049324	4.66230070306068e-06	0.000248942672698295	KIAA1549L	ENSG00000110427	KIAA1549L	protein_coding	KIAA1549 like [Source:HGNC Symbol;Acc:HGNC:24836]	11	33376083	33674102	1
ENSG00000177103	96.4201391617445	2.89777807686035	0.632738443928182	4.57974081497293	4.65552484497958e-06	0.000248942672698295	DSCAML1	ENSG00000177103	DSCAML1	protein_coding	DS cell adhesion molecule like 1 [Source:HGNC Symbol;Acc:HGNC:14656]	11	117427773	117817525	-1
ENSG00000180263	324.867574467813	1.24892138027107	0.272998268397028	4.57483260829601	4.76600888186169e-06	0.000253021812501815	FGD6	ENSG00000180263	FGD6	protein_coding	FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]	12	95076749	95217482	-1
ENSG00000198121	321.069188019126	1.59829247651442	0.34935294585414	4.57500786949634	4.76202086615669e-06	0.000253021812501815	LPAR1	ENSG00000198121	LPAR1	protein_coding	lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]	9	110873263	111038458	-1
ENSG00000128567	8041.71576816719	-1.13905872041622	0.249141346427031	-4.57193772431438	4.83234571228746e-06	0.00025508177024861	PODXL	ENSG00000128567	PODXL	protein_coding	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]	7	131500262	131558217	-1
ENSG00000139438	70.0892497929203	2.28497738772989	0.499724168960442	4.57247723775947	4.8199159814788e-06	0.00025508177024861	FAM222A	ENSG00000139438	FAM222A	protein_coding	family with sequence similarity 222 member A [Source:HGNC Symbol;Acc:HGNC:25915]	12	109714228	109770507	1
ENSG00000171476	41.1715033859454	3.19603299876855	0.699865277459837	4.56664032593324	4.95603308315693e-06	0.000260867559558897	HOPX	ENSG00000171476	HOPX	protein_coding	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	4	56647988	56681899	-1
ENSG00000168938	680.536252701892	-1.07756455226175	0.236087524010723	-4.56425877130555	5.01262196791995e-06	0.000263098753035753	PPIC	ENSG00000168938	PPIC	protein_coding	peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256]	5	123023250	123036741	-1
ENSG00000171766	3806.04829231545	-0.852355827129659	0.187001319175439	-4.5580203973321	5.1638023537121e-06	0.000270268163868864	GATM	ENSG00000171766	GATM	protein_coding	glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]	15	45361124	45402327	-1
ENSG00000074219	404.976048210326	1.57997794674164	0.347064775182217	4.55240076124728	5.3037180945703e-06	0.000276809264383658	TEAD2	ENSG00000074219	TEAD2	protein_coding	TEA domain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11715]	19	49340595	49362457	-1
ENSG00000008056	90.1150745836231	2.70204602693285	0.594264390239681	4.54687521465497	5.4448258086105e-06	0.000281792549111551	SYN1	ENSG00000008056	SYN1	protein_coding	synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]	X	47571901	47619857	-1
ENSG00000130066	2089.52585953271	-0.840258402465682	0.1847626882157	-4.54777103851579	5.42170727572483e-06	0.000281792549111551	SAT1	ENSG00000130066	SAT1	protein_coding	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]	X	23783173	23786226	1
ENSG00000188042	852.749984092452	1.70349852511877	0.374626929775379	4.54718652004053	5.43678126918511e-06	0.000281792549111551	ARL4C	ENSG00000188042	ARL4C	protein_coding	ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]	2	234493041	234497081	-1
ENSG00000185551	323.439434550986	1.29137227637477	0.284077502349433	4.54584493912616	5.47153082349203e-06	0.000282385858210753	NR2F2	ENSG00000185551	NR2F2	protein_coding	nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]	15	96325938	96340263	1
ENSG00000014914	449.149505530737	-1.35155424816654	0.297497272316485	-4.5430811437112	5.54378991680526e-06	0.000285320387718244	MTMR11	ENSG00000014914	MTMR11	protein_coding	myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]	1	149928651	149936879	-1
